listing_id,date
9201794,2016-10-25
9201794,2016-11-12
9201794,2016-12-31
9201794,2017-01-13
9201794,2017-01-24
8656123,2016-06-04
8656123,2016-12-26
5821220,2016-01-10
5821220,2016-01-24
5821220,2016-03-02
5821220,2016-03-27
5821220,2016-05-06
5821220,2016-05-14
5821220,2017-02-28
4122750,2014-11-09
4122750,2014-11-19
4122750,2015-02-15
4122750,2015-02-26
4122750,2015-03-24
4122750,2015-04-23
4122750,2015-05-09
4122750,2015-06-14
4122750,2015-06-30
4122750,2015-08-23
4122750,2015-09-03
4122750,2015-09-09
4122750,2015-10-11
4122750,2015-10-16
4122750,2015-10-25
4122750,2015-11-09
4122750,2016-01-14
4122750,2016-01-22
4122750,2016-01-28
4122750,2016-02-11
4122750,2016-02-20
4122750,2016-02-25
4122750,2016-03-17
4122750,2016-05-08
4122750,2016-05-19
4122750,2016-05-25
4122750,2016-05-30
4122750,2016-08-03
4122750,2016-08-08
4122750,2016-10-07
4122750,2016-10-30
4122750,2017-02-15
1504609,2013-10-02
1504609,2013-10-09
1504609,2013-10-15
1504609,2013-10-21
1504609,2013-10-28
1504609,2013-11-07
1504609,2013-11-18
1504609,2013-11-22
1504609,2013-11-23
1504609,2013-11-30
1504609,2013-12-11
1504609,2013-12-15
1504609,2013-12-19
1504609,2013-12-21
1504609,2014-01-02
1504609,2014-01-11
1504609,2014-01-13
1504609,2014-01-16
1504609,2014-02-27
1504609,2014-03-05
1504609,2014-03-07
1504609,2014-03-15
1504609,2014-03-17
1504609,2014-03-22
1504609,2014-04-01
1504609,2014-04-12
1504609,2014-04-29
1504609,2014-05-03
1504609,2014-06-27
1504609,2014-07-23
1504609,2014-07-28
1504609,2014-08-09
1504609,2014-08-15
1504609,2014-08-23
1504609,2014-09-19
1504609,2014-09-22
1504609,2014-09-27
1504609,2014-10-17
1504609,2014-10-24
1504609,2014-11-08
1504609,2015-01-24
1504609,2015-02-15
1504609,2015-04-20
1504609,2015-05-06
1504609,2015-05-15
1504609,2015-05-20
1504609,2015-05-31
1504609,2015-06-15
1504609,2015-07-12
1504609,2015-07-17
1504609,2015-08-19
1504609,2015-08-30
1504609,2015-09-03
1504609,2015-10-12
1504609,2015-11-18
1504609,2015-12-13
1504609,2015-12-26
1504609,2015-12-30
1504609,2016-01-04
1504609,2016-01-15
1504609,2016-03-13
1504609,2016-03-16
1504609,2016-04-01
1504609,2016-04-18
1504609,2017-02-10
1504609,2017-02-11
1504609,2017-02-15
1504609,2017-02-17
1504609,2017-02-17
1504609,2017-02-17
9519426,2017-01-13
14255278,2016-08-08
14255278,2016-09-05
14255278,2016-09-11
14255278,2016-09-25
14255278,2016-10-23
14255278,2016-10-30
14255278,2016-11-13
14255278,2016-12-31
15867042,2016-11-11
15867042,2016-11-13
5091663,2015-01-26
5091663,2015-01-31
5091663,2015-02-02
5091663,2015-02-04
5091663,2015-02-05
5091663,2015-02-06
5091663,2015-02-07
5091663,2015-02-09
5091663,2015-02-10
5091663,2015-02-13
5091663,2015-02-14
5091663,2015-02-16
5091663,2015-02-17
5091663,2015-02-18
5091663,2015-02-22
5091663,2015-03-02
5091663,2015-03-03
5091663,2015-03-05
5091663,2015-03-07
5091663,2015-03-13
5091663,2015-03-16
5091663,2015-03-19
5091663,2015-03-27
5091663,2015-03-29
5091663,2015-04-05
5091663,2015-04-14
5091663,2015-04-20
5091663,2015-04-23
5091663,2015-04-24
5091663,2015-04-25
5091663,2015-04-28
5091663,2015-04-29
5091663,2015-04-30
5091663,2015-05-02
5091663,2015-05-03
5091663,2015-05-04
5091663,2015-05-07
5091663,2015-05-16
5091663,2015-05-17
5091663,2015-05-19
5091663,2015-05-22
5091663,2015-05-24
5091663,2015-05-26
5091663,2015-05-28
5091663,2015-05-30
5091663,2015-06-08
5091663,2015-06-12
5091663,2015-06-13
5091663,2015-06-17
5091663,2015-06-18
5091663,2015-06-21
5091663,2015-06-26
5091663,2015-07-01
5091663,2015-08-01
5091663,2015-08-03
5091663,2015-08-07
5091663,2015-08-08
5091663,2015-08-11
5091663,2015-08-17
5091663,2015-08-18
5091663,2015-08-20
5091663,2015-08-22
5091663,2015-08-27
5091663,2015-08-28
5091663,2015-09-07
5091663,2015-09-08
5091663,2015-09-10
5091663,2015-09-12
5091663,2015-09-14
5091663,2015-09-19
5091663,2015-09-22
5091663,2015-09-23
5091663,2015-09-25
5091663,2015-09-29
5091663,2015-10-03
5091663,2015-10-04
5091663,2015-10-06
5091663,2015-10-07
5091663,2015-10-10
5091663,2015-10-17
5091663,2015-10-21
5091663,2015-10-25
5091663,2015-10-26
5091663,2015-10-28
5091663,2015-10-29
5091663,2015-10-31
5091663,2015-11-07
5091663,2015-11-14
5091663,2015-11-16
5091663,2015-11-19
5091663,2015-11-21
5091663,2015-11-23
5091663,2015-11-25
5091663,2015-12-01
5091663,2015-12-02
5091663,2015-12-03
5091663,2015-12-04
5091663,2015-12-05
5091663,2015-12-07
5091663,2015-12-09
5091663,2015-12-11
5091663,2015-12-18
5091663,2015-12-21
5091663,2015-12-24
5091663,2016-01-07
5091663,2016-01-11
5091663,2016-01-20
5091663,2016-01-28
5091663,2016-02-01
5091663,2016-02-12
5091663,2016-02-17
5091663,2016-03-03
5091663,2016-07-01
5091663,2016-07-02
5091663,2016-07-11
5091663,2016-07-15
5091663,2016-07-19
5091663,2016-07-21
5091663,2016-07-27
5091663,2016-07-28
5091663,2016-07-31
5091663,2016-08-05
5091663,2016-08-08
5091663,2016-08-13
5091663,2016-08-16
5091663,2016-08-19
5091663,2016-08-26
5091663,2016-09-08
5091663,2016-09-11
5091663,2016-09-16
5091663,2016-09-18
5091663,2016-09-21
5091663,2016-09-23
5091663,2016-09-25
5091663,2016-10-07
5091663,2016-10-11
5091663,2016-10-13
5091663,2016-10-16
5091663,2016-10-19
5091663,2016-10-31
5091663,2016-11-04
5091663,2016-11-13
5091663,2016-11-16
5091663,2016-11-22
5091663,2016-11-24
5091663,2016-11-27
5091663,2016-12-09
5091663,2016-12-11
5091663,2016-12-14
5091663,2016-12-22
5091663,2016-12-30
5091663,2017-01-05
5091663,2017-01-09
5091663,2017-01-17
5091663,2017-01-24
5091663,2017-01-27
5091663,2017-01-31
5091663,2017-02-08
5091663,2017-02-16
5091663,2017-02-20
5091663,2017-02-26
5091663,2017-03-04
5091663,2017-03-12
5091663,2017-03-19
5091663,2017-03-25
13686323,2016-08-22
13686323,2016-09-15
13686323,2016-10-04
13686323,2017-02-16
9119210,2015-11-01
9119210,2015-11-11
9119210,2015-12-14
9119210,2016-01-10
9119210,2016-01-14
9119210,2016-06-28
9119210,2016-06-30
9119210,2016-07-04
9119210,2016-07-18
9119210,2016-07-25
9119210,2016-07-31
9119210,2016-08-05
9119210,2016-08-17
9119210,2016-08-22
9119210,2016-08-26
9119210,2016-09-04
9119210,2016-09-08
9119210,2016-09-11
9119210,2016-09-14
9119210,2016-09-21
9119210,2016-09-23
9119210,2016-09-28
9119210,2016-10-02
9119210,2016-10-10
9119210,2016-10-12
9119210,2016-10-15
9119210,2016-10-18
9119210,2016-10-25
9119210,2016-10-28
9119210,2016-11-07
9119210,2016-11-10
9119210,2016-11-15
9119210,2016-11-25
9119210,2016-11-26
9119210,2016-11-30
9119210,2016-12-04
9119210,2016-12-20
9119210,2016-12-25
9119210,2016-12-30
9119210,2017-01-07
9119210,2017-01-12
9119210,2017-01-16
9119210,2017-01-26
9119210,2017-01-29
9119210,2017-02-02
9119210,2017-02-05
9119210,2017-02-14
9119210,2017-02-19
9119210,2017-02-27
9119210,2017-03-04
9119210,2017-03-07
9119210,2017-03-11
9119210,2017-03-14
9119210,2017-03-16
9119210,2017-03-19
7310267,2015-08-01
7310267,2015-08-11
7310267,2015-08-31
7310267,2015-09-08
7310267,2015-09-20
7310267,2015-09-21
7310267,2015-11-02
4257302,2015-11-16
4257302,2015-12-20
4257302,2016-01-01
4257302,2016-01-11
4257302,2016-01-14
4257302,2016-01-28
4257302,2016-02-07
4257302,2016-02-17
4257302,2016-02-21
4257302,2016-03-01
4257302,2016-03-11
4257302,2016-03-18
4257302,2016-03-22
4257302,2016-04-02
4257302,2016-04-07
4257302,2016-04-09
4257302,2016-04-17
4257302,2016-05-01
4257302,2016-05-08
4257302,2016-05-23
4257302,2016-05-30
4257302,2016-06-10
4257302,2016-06-23
4257302,2016-06-26
4257302,2016-07-14
4257302,2016-07-18
4257302,2016-07-28
4257302,2016-08-08
4257302,2016-08-12
4257302,2016-08-14
4257302,2016-08-19
4257302,2016-08-22
4257302,2016-08-25
4257302,2016-09-07
4257302,2016-09-12
4257302,2016-09-16
4257302,2016-09-20
4257302,2016-09-22
4257302,2016-09-24
4257302,2016-09-28
4257302,2016-10-05
4257302,2016-10-10
4257302,2016-10-17
4257302,2016-10-21
4257302,2016-10-23
4257302,2016-10-27
4257302,2016-11-13
4257302,2016-12-04
4257302,2016-12-21
4257302,2016-12-29
4257302,2017-01-03
4257302,2017-01-09
4257302,2017-01-13
4257302,2017-01-17
4257302,2017-01-24
4257302,2017-01-26
4257302,2017-01-29
4257302,2017-02-01
4257302,2017-02-08
4257302,2017-02-12
4257302,2017-02-14
4257302,2017-02-22
4257302,2017-02-25
4257302,2017-02-27
4257302,2017-03-08
4257302,2017-03-12
4257302,2017-03-16
4257302,2017-03-18
4257302,2017-03-20
4257302,2017-03-22
4257302,2017-03-24
1898486,2013-12-10
1898486,2013-12-28
1898486,2014-01-04
1898486,2014-04-01
1898486,2014-04-13
1898486,2014-04-16
1898486,2014-04-29
1898486,2014-05-06
1898486,2014-05-16
1898486,2014-05-20
1898486,2014-05-23
1898486,2014-06-02
1898486,2014-06-08
1898486,2014-06-13
1898486,2014-06-21
1898486,2014-06-28
1898486,2014-07-03
1898486,2014-07-06
1898486,2014-07-16
1898486,2014-07-23
1898486,2014-07-31
1898486,2014-08-06
1898486,2014-08-10
1898486,2014-12-09
1898486,2014-12-23
1898486,2015-01-21
1898486,2015-02-02
1898486,2015-02-13
1898486,2015-02-18
1898486,2015-02-26
1898486,2015-03-15
1898486,2015-03-25
1898486,2015-04-14
1898486,2015-04-21
1898486,2015-04-29
1898486,2015-05-07
1898486,2015-06-09
1898486,2015-06-19
1898486,2015-06-28
1898486,2015-07-08
1898486,2015-07-20
1898486,2015-07-28
1898486,2015-08-08
1898486,2015-09-03
1898486,2015-09-10
1898486,2015-09-25
1898486,2015-10-06
1898486,2015-10-20
1898486,2015-10-28
1898486,2016-01-13
1898486,2016-01-28
1898486,2016-02-11
1898486,2016-02-18
1898486,2016-03-02
1898486,2016-04-21
1898486,2016-05-02
1898486,2016-05-22
1898486,2016-05-30
1898486,2016-06-14
1898486,2016-07-01
1898486,2016-07-13
1898486,2016-07-21
1898486,2016-07-30
1898486,2016-09-03
1898486,2016-09-14
1898486,2016-10-05
1898486,2016-10-11
1898486,2016-10-19
1898486,2016-10-28
1898486,2016-12-01
1898486,2016-12-09
1898486,2017-01-14
1898486,2017-01-21
1898486,2017-02-03
1898486,2017-02-14
1898486,2017-02-24
1898486,2017-03-09
17458394,2017-03-15
17458394,2017-03-22
17458394,2017-03-27
14762607,2016-10-07
9275612,2015-12-06
9275612,2016-02-01
9275612,2016-06-07
9275612,2016-06-28
9275612,2016-08-01
9275612,2016-08-07
9275612,2016-09-15
9275612,2017-01-27
9752333,2015-12-29
9752333,2016-01-05
9752333,2016-01-10
9752333,2016-01-13
9752333,2016-01-15
9752333,2016-01-17
9752333,2016-01-24
9752333,2016-01-29
9752333,2016-02-01
9752333,2016-02-06
9752333,2016-02-11
9752333,2016-02-23
9752333,2016-03-01
9752333,2016-03-04
9752333,2016-03-08
9752333,2016-03-10
9752333,2016-03-19
9752333,2016-03-24
9752333,2016-03-26
9752333,2016-04-01
9752333,2016-04-02
9752333,2016-04-08
9752333,2016-04-12
9752333,2016-04-15
9752333,2016-04-19
9752333,2016-04-25
9752333,2016-04-29
9752333,2016-05-02
9752333,2016-05-05
9752333,2016-05-07
9752333,2016-05-11
9752333,2016-05-14
9752333,2016-05-19
9752333,2016-05-24
9752333,2016-05-28
9752333,2016-06-02
9752333,2016-06-05
9752333,2016-06-08
9752333,2016-06-12
9752333,2016-06-16
9752333,2016-06-26
9752333,2016-06-29
9752333,2016-07-03
9752333,2016-07-07
9752333,2016-07-10
9752333,2016-07-14
9752333,2016-07-16
9752333,2016-07-26
9752333,2016-07-29
9752333,2016-08-01
9752333,2016-08-05
9752333,2016-08-10
9752333,2016-08-14
9752333,2016-08-18
9752333,2016-08-21
9752333,2016-08-22
9752333,2016-08-25
9752333,2016-08-28
9752333,2016-08-31
9752333,2016-09-05
9752333,2016-09-07
9752333,2016-09-09
9752333,2016-09-13
9752333,2016-09-15
9752333,2016-09-20
9752333,2016-09-26
9752333,2016-10-01
9752333,2016-10-03
9752333,2016-10-17
9752333,2016-10-21
9752333,2016-10-25
9752333,2016-10-27
9752333,2016-10-30
9752333,2016-11-03
9752333,2016-11-07
9752333,2016-11-08
9752333,2016-11-16
9752333,2016-11-21
9752333,2016-11-28
9752333,2016-12-04
9752333,2016-12-10
9752333,2016-12-17
9752333,2016-12-19
9752333,2016-12-22
9752333,2016-12-28
9752333,2017-01-02
9752333,2017-01-10
9752333,2017-01-14
9752333,2017-01-20
9752333,2017-01-24
9752333,2017-01-27
9752333,2017-01-29
9752333,2017-02-01
9752333,2017-02-05
9752333,2017-02-07
9752333,2017-02-10
9752333,2017-02-12
9752333,2017-02-17
9752333,2017-02-26
9752333,2017-03-03
9752333,2017-03-05
9752333,2017-03-08
9752333,2017-03-11
9752333,2017-03-17
9752333,2017-03-19
9752333,2017-03-22
9752333,2017-03-25
9752333,2017-03-27
11306396,2016-03-17
11306396,2016-03-23
11306396,2016-03-23
11306396,2016-03-28
11306396,2016-03-30
11306396,2016-04-23
11306396,2016-04-29
11306396,2016-05-03
11306396,2016-05-08
11306396,2016-05-09
11306396,2016-06-17
11306396,2016-06-21
11306396,2016-07-05
11306396,2016-07-14
11306396,2016-07-17
11306396,2016-08-01
11306396,2016-08-08
11306396,2016-08-14
11306396,2016-10-04
11306396,2016-10-23
11306396,2017-01-18
11306396,2017-02-19
11306396,2017-02-28
11306396,2017-03-04
11306396,2017-03-07
11306396,2017-03-17
8635973,2015-10-06
8635973,2015-10-10
8635973,2015-10-13
8635973,2015-10-16
8635973,2015-11-06
8635973,2015-11-08
8635973,2015-11-16
8635973,2015-12-05
8635973,2015-12-08
8635973,2015-12-10
8635973,2015-12-13
8635973,2015-12-14
8635973,2015-12-22
8635973,2015-12-24
8635973,2015-12-26
8635973,2016-01-05
8635973,2016-01-08
8635973,2016-01-10
8635973,2016-01-12
8635973,2016-01-13
8635973,2016-01-18
8635973,2016-01-19
8635973,2016-01-23
8635973,2016-01-26
8635973,2016-01-31
8635973,2016-02-07
8635973,2016-02-09
8635973,2016-02-12
8635973,2016-02-13
8635973,2016-02-14
8635973,2016-02-20
8635973,2016-02-26
8635973,2016-02-28
8635973,2016-02-29
8635973,2016-03-05
8635973,2016-03-13
8635973,2016-03-17
8635973,2016-03-18
8635973,2016-03-26
8635973,2016-04-01
8635973,2016-04-01
8635973,2016-04-03
8635973,2016-04-06
8635973,2016-04-08
8635973,2016-04-11
8635973,2016-04-14
8635973,2016-04-16
8635973,2016-04-17
8635973,2016-04-21
8635973,2016-04-22
8635973,2016-04-25
8635973,2016-05-01
8635973,2016-05-04
8635973,2016-05-06
8635973,2016-05-13
8635973,2016-06-06
8635973,2016-06-09
8635973,2016-06-12
8635973,2016-06-14
8635973,2016-06-16
8635973,2016-06-18
8635973,2016-06-25
8635973,2016-06-27
8635973,2016-07-02
8635973,2016-07-03
8635973,2016-07-05
8635973,2016-07-07
8635973,2016-07-11
8635973,2016-07-14
8635973,2016-07-23
8635973,2016-07-26
8635973,2016-07-29
8635973,2016-08-03
8635973,2016-08-05
8635973,2016-08-06
8635973,2016-08-12
8635973,2016-08-14
8635973,2016-08-24
8635973,2016-08-27
8635973,2016-08-31
8635973,2016-09-02
8635973,2016-09-10
8635973,2016-09-13
8635973,2016-09-19
8635973,2016-09-27
8635973,2016-10-01
8635973,2016-10-05
8635973,2016-10-07
8635973,2016-10-17
8635973,2016-10-19
8635973,2016-10-25
8635973,2016-11-06
8635973,2016-11-14
8635973,2016-11-20
8635973,2016-11-22
8635973,2016-11-27
8635973,2016-12-02
8635973,2016-12-05
8635973,2016-12-12
8635973,2016-12-16
8635973,2016-12-30
8635973,2016-12-31
8635973,2017-01-01
8635973,2017-01-13
8635973,2017-01-16
8635973,2017-01-29
8635973,2017-02-10
8635973,2017-02-17
8635973,2017-02-20
8635973,2017-03-03
8635973,2017-03-14
8635973,2017-03-16
8635973,2017-03-20
8635973,2017-03-27
8635973,2017-03-29
13233726,2016-06-17
13233726,2016-06-26
13233726,2016-06-29
13233726,2016-07-19
13233726,2016-07-31
13233726,2016-08-06
13753966,2016-07-17
13753966,2016-08-09
13753966,2016-08-25
6554831,2015-08-15
6554831,2015-08-17
6554831,2015-09-04
6554831,2015-09-18
6554831,2015-09-28
6554831,2015-10-06
6554831,2015-10-10
6554831,2015-10-20
6554831,2015-10-30
6554831,2015-11-12
6554831,2015-11-21
6554831,2015-12-12
6554831,2016-01-02
6554831,2016-01-13
6554831,2016-01-18
6554831,2016-02-01
6554831,2016-02-03
6554831,2016-02-14
6554831,2016-02-24
6554831,2016-03-07
6554831,2016-05-23
6554831,2016-06-09
6554831,2016-06-18
6554831,2016-06-26
6554831,2016-07-14
6554831,2016-08-25
6554831,2016-09-04
6554831,2016-09-21
6554831,2016-09-23
6554831,2016-10-07
6554831,2016-10-21
6554831,2017-01-01
6554831,2017-01-10
6554831,2017-01-13
14266916,2016-08-09
14266916,2016-08-11
14266916,2016-08-14
14266916,2016-08-18
14266916,2016-08-21
14266916,2016-08-23
14266916,2016-08-28
14266916,2016-09-04
14266916,2016-10-11
14266916,2016-10-15
14266916,2016-10-30
14266916,2016-11-06
14266916,2016-11-11
14266916,2016-11-14
14266916,2016-11-18
14266916,2016-11-20
14266916,2016-11-28
14266916,2016-12-14
14266916,2016-12-20
14266916,2016-12-29
14266916,2016-12-30
14266916,2017-01-01
14266916,2017-01-10
14266916,2017-01-15
14266916,2017-01-21
14266916,2017-01-25
14266916,2017-01-29
2007569,2014-03-19
2007569,2014-03-21
2007569,2014-03-26
2007569,2014-03-28
2007569,2014-03-31
2007569,2014-04-01
2007569,2014-04-07
2007569,2014-04-12
2007569,2014-04-26
2007569,2014-04-27
2007569,2014-05-02
2007569,2014-05-06
2007569,2014-05-09
2007569,2014-05-10
2007569,2014-05-11
2007569,2014-05-12
2007569,2014-05-17
2007569,2014-05-18
2007569,2014-05-20
2007569,2014-05-23
2007569,2014-05-27
2007569,2014-05-29
2007569,2014-06-01
2007569,2014-06-08
2007569,2014-06-16
2007569,2014-06-17
2007569,2014-06-19
2007569,2014-06-28
2007569,2014-07-08
2007569,2014-07-13
2007569,2014-07-22
2007569,2014-07-24
2007569,2014-08-03
2007569,2014-08-06
2007569,2014-08-09
2007569,2014-08-14
2007569,2014-08-18
2007569,2014-08-20
2007569,2014-08-24
2007569,2014-08-27
2007569,2014-08-28
2007569,2014-08-31
2007569,2014-09-07
2007569,2014-09-09
2007569,2014-09-15
2007569,2014-09-22
2007569,2014-09-24
2007569,2014-10-11
2007569,2014-10-25
2007569,2014-10-30
2007569,2014-11-01
2007569,2014-11-03
2007569,2014-11-05
2007569,2014-11-10
2007569,2014-11-16
2007569,2014-11-23
2007569,2014-11-28
2007569,2014-12-01
2007569,2014-12-11
2007569,2014-12-17
2007569,2015-01-02
2007569,2015-01-04
2007569,2015-01-10
2007569,2015-01-16
2007569,2015-01-18
2007569,2015-01-26
2007569,2015-02-02
2007569,2015-02-08
2007569,2015-02-13
2007569,2015-02-15
2007569,2015-02-23
2007569,2015-03-03
2007569,2015-03-10
2007569,2015-03-16
2007569,2015-03-21
2007569,2015-03-29
2007569,2015-04-01
2007569,2015-04-05
2007569,2015-04-11
2007569,2015-04-15
2007569,2015-04-21
2007569,2015-04-25
2007569,2015-04-28
2007569,2015-05-05
2007569,2015-05-13
2007569,2015-05-16
2007569,2015-05-19
2007569,2015-05-23
2007569,2015-05-27
2007569,2015-05-31
2007569,2015-06-03
2007569,2015-06-09
2007569,2015-06-18
2007569,2015-06-20
2007569,2015-06-26
2007569,2015-06-28
2007569,2015-07-01
2007569,2015-07-03
2007569,2015-07-08
2007569,2015-07-12
2007569,2015-07-23
2007569,2015-07-31
2007569,2015-08-05
2007569,2015-08-07
2007569,2015-08-10
2007569,2015-08-13
2007569,2015-08-16
2007569,2015-08-19
2007569,2015-08-25
2007569,2015-08-29
2007569,2015-09-01
2007569,2015-09-06
2007569,2015-09-10
2007569,2015-09-21
2007569,2015-09-24
2007569,2015-09-28
2007569,2015-10-02
2007569,2015-10-13
2007569,2015-10-16
2007569,2015-10-22
2007569,2015-10-27
2007569,2015-10-30
2007569,2015-11-01
2007569,2015-11-14
2007569,2015-11-22
2007569,2015-12-07
2007569,2016-01-10
2007569,2016-01-14
2007569,2016-01-21
2007569,2016-01-24
2007569,2016-01-30
2007569,2016-02-03
2007569,2016-02-05
2007569,2016-02-12
2007569,2016-02-14
2007569,2016-02-17
2007569,2016-02-20
2007569,2016-02-24
2007569,2016-02-28
2007569,2016-03-17
2007569,2016-03-22
2007569,2016-03-27
2007569,2016-04-06
2007569,2016-04-10
2007569,2016-04-20
2007569,2016-04-25
2007569,2016-05-01
2007569,2016-05-07
2007569,2016-05-09
2007569,2016-05-13
2007569,2016-05-21
2007569,2016-05-23
2007569,2016-05-29
2007569,2016-06-01
2007569,2016-06-07
2007569,2016-06-10
2007569,2016-06-17
2007569,2016-06-25
2007569,2016-06-28
2007569,2016-07-02
2007569,2016-07-05
2007569,2016-07-22
2007569,2016-07-26
2007569,2016-07-28
2007569,2016-08-03
2007569,2016-08-07
2007569,2016-08-13
2007569,2016-08-15
2007569,2016-08-23
2007569,2016-08-26
2007569,2016-08-30
2007569,2016-09-12
2007569,2016-09-16
2007569,2016-09-19
2007569,2016-09-24
2007569,2016-10-12
2007569,2016-10-18
2007569,2016-10-25
2007569,2016-11-29
2007569,2017-01-02
2007569,2017-03-10
2007569,2017-03-27
10972053,2016-02-02
9284412,2015-11-17
9284412,2015-11-19
9284412,2015-11-23
9284412,2015-11-25
9284412,2015-11-25
9284412,2015-11-29
9284412,2015-12-07
9284412,2015-12-31
9284412,2016-01-03
9284412,2016-01-07
9284412,2016-01-11
9284412,2016-01-16
9284412,2016-01-17
9284412,2016-01-21
9284412,2016-01-22
9284412,2016-01-23
9284412,2016-01-24
9284412,2016-01-26
9284412,2016-01-27
9284412,2016-02-02
9284412,2016-02-03
9284412,2016-02-07
9284412,2016-02-11
9284412,2016-02-13
9284412,2016-02-14
9284412,2016-02-15
9284412,2016-02-18
9284412,2016-02-21
9284412,2016-02-25
9284412,2016-02-28
9284412,2016-03-03
9284412,2016-03-04
9284412,2016-03-13
9284412,2016-03-15
9284412,2016-03-18
9284412,2016-03-20
9284412,2016-03-22
9284412,2016-03-27
9284412,2016-03-31
9284412,2016-04-02
9284412,2016-04-07
9284412,2016-04-10
9284412,2016-04-12
9284412,2016-04-15
9284412,2016-04-17
9284412,2016-04-20
9284412,2016-04-24
9284412,2016-04-26
9284412,2016-04-28
9284412,2016-05-01
9284412,2016-05-09
9284412,2016-05-13
9284412,2016-05-20
9284412,2016-05-23
9284412,2016-05-24
9284412,2016-05-28
9284412,2016-05-30
9284412,2016-05-30
9284412,2016-06-03
9284412,2016-06-07
9284412,2016-06-10
9284412,2016-06-13
9284412,2016-06-16
9284412,2016-06-18
9284412,2016-06-19
9284412,2016-06-22
9284412,2016-06-25
9284412,2016-06-26
9284412,2016-07-01
9284412,2016-07-02
9284412,2016-07-03
9284412,2016-07-06
9284412,2016-07-09
9284412,2016-07-13
9284412,2016-07-15
9284412,2016-07-18
9284412,2016-07-22
9284412,2016-07-25
9284412,2016-07-26
9284412,2016-07-30
9284412,2016-08-02
9284412,2016-08-03
9284412,2016-08-05
9284412,2016-08-06
9284412,2016-08-10
9284412,2016-08-13
9284412,2016-08-15
9284412,2016-08-17
9284412,2016-08-19
9284412,2016-08-20
9284412,2016-08-23
9284412,2016-08-29
9284412,2016-08-29
9284412,2016-09-01
9284412,2016-09-03
9284412,2016-09-05
9284412,2016-09-06
9284412,2016-09-11
9284412,2016-09-11
9284412,2016-09-13
9284412,2016-09-17
9284412,2016-09-22
9284412,2016-09-26
9284412,2016-10-04
9284412,2016-10-06
9284412,2016-10-08
9284412,2016-10-11
9284412,2016-10-14
9284412,2016-10-17
9284412,2016-10-19
9284412,2016-10-22
9284412,2016-10-23
9284412,2016-10-25
9284412,2016-10-28
9284412,2016-10-30
9284412,2016-11-01
9284412,2016-11-05
9284412,2016-11-09
9284412,2016-11-13
9284412,2016-11-14
9284412,2016-11-17
9284412,2016-11-19
9284412,2016-11-21
9284412,2016-11-27
9284412,2016-12-03
9284412,2016-12-04
9284412,2016-12-09
9284412,2016-12-10
9284412,2016-12-14
9284412,2016-12-16
9284412,2016-12-27
9284412,2016-12-30
9284412,2017-01-02
9284412,2017-01-06
9284412,2017-01-07
9284412,2017-01-08
9284412,2017-01-13
9284412,2017-01-16
9284412,2017-01-20
9284412,2017-01-22
9284412,2017-01-23
9284412,2017-01-24
9284412,2017-01-27
9284412,2017-01-28
9284412,2017-02-03
9284412,2017-02-05
9284412,2017-02-09
9284412,2017-02-12
9284412,2017-02-15
9284412,2017-02-17
9284412,2017-02-18
9284412,2017-02-19
9284412,2017-02-20
9284412,2017-02-25
9284412,2017-02-28
9284412,2017-03-01
9284412,2017-03-04
9284412,2017-03-05
9284412,2017-03-15
9284412,2017-03-19
9284412,2017-03-24
9284412,2017-03-26
9284412,2017-03-27
9284412,2017-03-30
2621402,2014-04-28
2621402,2014-06-28
2621402,2015-02-01
1110346,2013-08-03
1110346,2013-08-10
1110346,2013-09-07
1110346,2013-10-02
1110346,2013-11-17
1110346,2013-12-15
1110346,2014-02-05
1110346,2014-03-16
1110346,2014-03-29
1110346,2014-04-22
1110346,2014-05-10
1110346,2014-05-25
1110346,2014-05-31
1110346,2014-06-07
1110346,2014-08-10
1110346,2014-08-22
1110346,2014-08-30
1110346,2014-09-15
1110346,2014-09-21
1110346,2014-10-04
1110346,2014-10-30
1110346,2014-11-06
1110346,2014-11-10
1110346,2014-12-02
1110346,2014-12-09
1110346,2014-12-30
1110346,2015-01-15
1110346,2015-01-19
1110346,2015-02-01
1110346,2015-02-20
1110346,2015-03-12
1110346,2015-03-24
1110346,2015-03-29
1110346,2015-04-01
1110346,2015-04-11
1110346,2015-04-14
1110346,2015-04-24
1110346,2015-05-11
1110346,2015-05-15
1110346,2015-05-19
1110346,2015-05-24
1110346,2015-05-28
1110346,2015-06-14
1110346,2015-06-18
1110346,2015-06-27
1110346,2015-09-05
1110346,2015-09-19
1110346,2015-09-27
1110346,2015-10-16
1110346,2015-10-19
1110346,2015-10-24
1110346,2015-10-30
1110346,2015-11-02
1110346,2015-11-06
1110346,2015-11-12
1110346,2015-11-16
1110346,2015-11-19
1110346,2015-12-01
1110346,2015-12-08
1110346,2015-12-20
1110346,2016-01-02
1110346,2016-01-05
1110346,2016-01-13
1110346,2016-01-18
1110346,2016-02-01
1110346,2016-02-16
1110346,2016-02-18
1110346,2016-02-26
1110346,2016-03-03
1110346,2016-03-08
1110346,2016-03-11
1110346,2016-03-19
1110346,2016-03-23
1110346,2016-03-26
1110346,2016-04-02
1110346,2016-04-14
1110346,2016-04-24
1110346,2016-05-01
1110346,2016-05-05
1110346,2016-05-15
1110346,2016-05-18
1110346,2016-05-20
1110346,2016-05-23
1110346,2016-05-28
1110346,2016-06-03
