id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4785061,"Entire house, center of The Jordaan",7215028,Sabrina,,Centrum-West,52.373507699855175,4.879704842763177,Entire home/apt,180,2,6,2017-03-25,0.33,1,26
16525186,Haarlemmerstraat PenthouseApartment in City Center,1464510,Michiel And Jane,,Centrum-West,52.38154153398688,4.891971300776858,Entire home/apt,149,7,2,2017-03-12,0.76,38,114
13051769,Two bedroom house Red Light Distric,72247817,Katayoon,,Centrum-West,52.37536477540526,4.899948069258106,Entire home/apt,270,3,19,2017-03-26,1.96,1,47
15576172,Apartment with balcony & canalview in Jordaan,8341861,Patrice,,Centrum-West,52.38170366902222,4.882846013495961,Entire home/apt,149,3,0,,,1,11
16393456,The Cactus Flat - near Jordaan & City Center,422024,Kiki,,Centrum-West,52.38806601793944,4.889742258196876,Entire home/apt,250,3,0,,,1,23
8534886,Cosy studio in Amsterdam Centrum,29522221,Paulo,,Centrum-West,52.371500470519194,4.880087855199206,Entire home/apt,154,4,4,2016-10-13,0.39,1,70
13584858,"Hotel in the heart of Amsterdam, Basement Room",67005410,Feliciano,,Centrum-West,52.373556639658,4.899852310603102,Private room,135,1,25,2017-03-13,2.83,15,300
17132039,"Apartment in Jordaan, near the Anne Frank house.",64017148,Levan,,Centrum-West,52.372967986971865,4.877643626354573,Entire home/apt,200,2,1,2017-03-05,1,1,6
9741478,Starck White Canal Apartment,283001,Marc,,Centrum-West,52.37277227544098,4.88409226551636,Entire home/apt,348,5,6,2017-01-04,0.40,1,50
1215355,appartment in the heart of the city,2865695,Niels,,Centrum-West,52.373678249777356,4.877987180613687,Entire home/apt,82,4,35,2016-08-16,0.78,1,19
17538046,"Charles, great apt. Jordaan area!!",84449589,Christiaan,,Centrum-West,52.373223376235536,4.881120746635108,Entire home/apt,149,2,1,2017-03-12,1,15,136
10461696,Luxury Penthouse centre!,51222075,Denis,,Centrum-West,52.37393101727257,4.8907040998728935,Entire home/apt,380,3,15,2016-11-14,1.08,2,337
11312436,Cozy appartement central Amsterdam,59152066,Flora,,Centrum-West,52.38419647817705,4.8921175858061,Entire home/apt,140,2,11,2016-06-26,0.89,1,236
13649150,Beautiful Spacious Canal House,48175759,Fadime & Tolgay,,Centrum-West,52.37042919487671,4.883908533031151,Entire home/apt,600,1,16,2017-02-20,1.75,1,259
16852106,VERY SPECIAL city center A'dam apt.!,84449589,Christiaan,,Centrum-West,52.36891907387919,4.87675950905222,Entire home/apt,79,2,0,,,15,2
15710402,Whole middle floor with private bath,62521681,Jay,,Centrum-West,52.379460398192876,4.892717796043802,Private room,180,2,0,,,1,0
8434577,Cozy room in the heart of Amsterdam,11577263,Matthaeus,,Centrum-West,52.374540487733526,4.87780729283268,Private room,120,1,36,2017-04-02,2.08,2,317
6398456,Noel's B&B City Centre,33363346,Noel,,Centrum-West,52.375299079952995,4.890793790359737,Private room,159,2,2,2017-01-09,0.09,1,91
17251107,Cosy & central along the canals,10313535,Junhao,,Centrum-West,52.37805071687601,4.8866416474333185,Shared room,75,1,0,,,1,49
1001885,Sjudoransj B&B - Jordaan Amsterdam,5510103,Godfrey Hill,,Centrum-West,52.378124074048074,4.88167335982429,Private room,125,2,46,2017-03-30,0.96,2,255
736016,AmsterHouse B&B,3839770,Freddie,,Centrum-West,52.37718748852671,4.898135822365662,Shared room,175,3,6,2017-03-22,0.42,3,133
16624565,"Lovely B&B Apartment Amsterdam, centre",109781121,Mark & Maartje,,Centrum-West,52.381635602259024,4.88446402756937,Private room,95,2,8,2017-03-05,4.21,1,24
9681671,Unique city centre house (Jordaan),50011812,Jari,,Centrum-West,52.37520062039893,4.882073821886329,Private room,145,2,61,2017-03-17,3.77,1,163
9059094,Spacious-living house nearby canals,8321602,Jordi,,Centrum-West,52.38258180908439,4.889706656319138,Entire home/apt,350,2,2,2016-01-02,0.13,1,0
10593371,Woonboot in centrum Amsterdam,54654226,Aat En Janneke,,Centrum-West,52.37853925470422,4.885352320541288,Entire home/apt,130,3,19,2017-03-06,1.38,1,88
12459307,Luxury sunny flat on Prinsengracht,8676061,Irina,,Centrum-West,52.36893178599963,4.8832886902812565,Entire home/apt,175,3,6,2016-09-11,0.54,1,0
16198580,(2) RedLight District Smokers Friendly Apartment,7594884,Duco & Lindy,,Centrum-West,52.37434847879895,4.897037408820553,Private room,109,2,2,2017-01-01,0.64,28,224
1061049,Looking over Amsterdam Canals...,4829356,Machiel,,Centrum-West,52.377262060916564,4.885163731255549,Entire home/apt,130,5,34,2017-01-05,0.71,1,56
16688220,Beauty Flat in Heart of Amsterdam,110487734,Nanci Michele,,Centrum-West,52.37130266357445,4.891937388666152,Private room,127,2,0,,,1,0
9816454,Double Floor Canal House Estate,48703385,Tillan,,Centrum-West,52.374471012546856,4.887618336275453,Entire home/apt,150,2,50,2017-03-19,3.31,91,91
12532482,Lovely apartment @ perfect spot,4602673,Massimo,,Centrum-West,52.378779915582065,4.885128301682029,Entire home/apt,170,2,13,2016-11-30,1.26,1,0
304189,Smack dab middle of Amsterdam,1565512,Benjamin,,Centrum-West,52.370938776639,4.876535074104979,Entire home/apt,135,5,61,2017-03-28,0.97,1,223
13033858,Bright and cozy room in the Jordaan,4678539,Annelouc,,Centrum-West,52.375516517005344,4.881505487827984,Private room,65,4,6,2017-03-13,0.63,1,0
7251010,Spacious trendy home away from home,13267798,Robert,,Centrum-West,52.378400078031774,4.885971767326865,Entire home/apt,250,2,14,2017-01-02,0.74,1,4
10695545,Historical Canal Appartment Centre,16409431,Jeroen,,Centrum-West,52.37416386256169,4.891367766976803,Entire home/apt,250,1,27,2017-03-26,1.96,1,152
1722722,Attico Haarlemmerstraat ,8300496,Mario,,Centrum-West,52.38100008687458,4.893462415367456,Entire home/apt,100,3,55,2017-03-14,1.54,2,144
547678,Spacious & quiet canal apartment with a balcony,2158817,Diego,,Centrum-West,52.3721731567412,4.877077160253653,Entire home/apt,194,3,71,2016-11-29,1.28,1,324
13108442,Boogaard's B&B (Center of old city),72052828,Igor,,Centrum-West,52.37223979022543,4.894627344472688,Private room,133,2,27,2017-04-01,2.66,2,269
13613814,Classic Canal Residence 1,48703385,Tillan,,Centrum-West,52.375560275463094,4.888675448885069,Entire home/apt,150,2,4,2016-09-28,0.44,91,180
12958443,BEAUTIFUL APARTMENT in heart A'DAM,10545930,Lody,,Centrum-West,52.374418335632704,4.893334668739815,Private room,225,2,47,2017-03-12,4.46,1,103
8637530,Canal view appartment in centre.,11700829,Guy,,Centrum-West,52.36685158540508,4.884841489882152,Entire home/apt,225,7,0,,,1,0
6868054,"Cute, stylish studio in city heart",1876613,Darla,,Centrum-West,52.37356799846116,4.8899024837957485,Entire home/apt,95,2,10,2016-02-12,0.56,1,0
15311910,Romantic City Centered Apartment,97537220,Koen,,Centrum-West,52.38040582536536,4.885510732262906,Entire home/apt,139,2,13,2016-12-28,2.22,1,10
14289747,Cute groundfl appt perfect location,2726817,Kim,,Centrum-West,52.38575102246137,4.8858236628161364,Entire home/apt,75,3,6,2016-08-27,0.74,1,0
15933224,Great and perfect Apartment,3409493,Cato,,Centrum-West,52.37227358899261,4.878733547376645,Entire home/apt,275,2,0,,,1,154
28871,Comfortable double room,124245,Edwin,,Centrum-West,52.36718680818601,4.890917797129656,Private room,75,2,63,2017-03-31,0.78,3,178
3322732,Sunny apartment in old canal house,2478096,Robert,,Centrum-West,52.38663956895787,4.88758174129808,Entire home/apt,164,3,10,2016-09-19,0.34,1,0
15318721,Luxury canal house apartment with roof terrace,34610624,Antoine,,Centrum-West,52.37113638005162,4.876522640740984,Entire home/apt,110,60,0,,,1,65
10533619,Long-term luxury 95 sq.m canal view,7843078,Maurits,,Centrum-West,52.37647919517399,4.8907168795386955,Entire home/apt,160,3,0,,,1,0
14988124,Charming  appartment located in the Jordaan,94197977,Donna,,Centrum-West,52.37719243746211,4.878974887582078,Entire home/apt,272,2,3,2017-02-20,0.58,1,236
11470340,Canal House Studio in Canal Ring,4705336,Todd,,Centrum-West,52.37226700264974,4.888302056298116,Entire home/apt,145,2,17,2016-07-17,1.33,1,50
16763977,Cosy canal house in heart of town,50510716,Rebecca,,Centrum-West,52.37430117700686,4.900757878378609,Entire home/apt,232,3,2,2017-02-26,0.90,2,7
11903464,Amazing 2p Jordan city apartment,62782920,Martijn,,Centrum-West,52.381826337849986,4.884248586619772,Entire home/apt,99,2,11,2017-02-25,0.92,1,7
17898765,Apartment Amsterdam city centre,122633967,Daphne,,Centrum-West,52.36759272694842,4.891025108859587,Entire home/apt,249,1,0,,,1,34
1199165,Helena apartment,4139821,David,,Centrum-West,52.371470701748535,4.896371577821725,Entire home/apt,400,5,2,2013-09-09,0.04,1,365
4536158,Stylish Duplex Apartment Jordaan,3304389,James & Lina,,Centrum-West,52.37937868934896,4.884682287315186,Entire home/apt,325,2,20,2016-11-20,0.71,1,246
6868008,Very light house on top location,35989700,Marie Nanette,,Centrum-West,52.38235984003025,4.886749691656848,Entire home/apt,450,1,14,2017-02-21,0.69,1,0
3361812,"Cosy apartment with garden, Jordaan",16920055,Samira,,Centrum-West,52.38027893182569,4.8859990518970395,Entire home/apt,70,3,45,2015-06-22,1.35,1,0
3369911,STUNNING APARTMENT W/CANAL VIEW !!!,14183886,Luis,,Centrum-West,52.36834847982608,4.883122773711673,Entire home/apt,130,2,4,2014-08-07,0.12,20,0
12798986,Charming apartment south Jordaan,4400093,Maxime,,Centrum-West,52.36818673833673,4.878984594161619,Entire home/apt,88,1,16,2016-11-24,1.44,1,0
1260229,Houseboat in the Center of Amsterda,6863370,Lilian,,Centrum-West,52.38417404945797,4.890127743212918,Entire home/apt,145,3,28,2017-01-05,0.71,1,133
5547017,"Best view, apt. Red Light District",215655,Chad,,Centrum-West,52.373611771285525,4.898569679439648,Entire home/apt,200,2,56,2017-03-26,2.40,1,302
13443546,"Charming two room jordaan apartment, city center.",76731795,Noud,,Centrum-West,52.38080465634109,4.884945603780753,Private room,145,2,48,2017-03-19,4.97,1,276
11713215,Spacios and cozy room in the center,36507423,Pedro,,Centrum-West,52.37512862376651,4.898310929749247,Private room,98,1,1,2016-03-25,0.08,2,0
3914428,Luxurious boat & private canal tour,456249,Yme,,Centrum-West,52.38226926942705,4.892611393224049,Entire home/apt,225,3,4,2015-09-28,0.13,1,365
6332902,Enjoy 17th Century Canal House!,5093056,Ot,,Centrum-West,52.38283746834998,4.887940225670742,Entire home/apt,150,3,14,2016-11-02,0.61,1,106
16264055,Cosy luxery apartment. Top location in Amsterdam,106357936,Onno,,Centrum-West,52.372803389048414,4.881836897933767,Entire home/apt,175,1,7,2017-03-18,2.41,1,0
13290667,Classic Apartment 2,48703385,Tillan,,Centrum-West,52.37705532959623,4.894493146993616,Entire home/apt,400,2,1,2016-09-27,0.16,91,87
16959944,Studio in hartje amsterdam,97309538,Aron,,Centrum-West,52.36839824435563,4.879950010050921,Entire home/apt,80,1,12,2017-03-22,6.32,1,91
3027746,Central 4p apartment in Jordaan,15422752,Pelle,,Centrum-West,52.37776253073419,4.881231168092685,Entire home/apt,120,2,1,2016-01-03,0.07,1,0
963328,"all private, art @ home in city center-2",538659,Wendie And Hans,,Centrum-West,52.36566895537827,4.884633593618694,Private room,89,4,187,2017-03-25,3.92,2,21
6474026,Luxurious spacious suite Jordaan,15260422,Job,,Centrum-West,52.37451572558888,4.879082701603789,Entire home/apt,149,2,110,2017-03-22,4.95,1,180
13706235,Beautiful Canal house in the middle of Amsterdam,52930998,Leo,,Centrum-West,52.36942787394587,4.892559658460896,Entire home/apt,110,4,0,,,1,0
9286424,Apartment Amsterdam center,48222482,Lara  S,,Centrum-West,52.373573449021606,4.882401104089704,Entire home/apt,130,1,9,2016-12-30,0.85,1,232
12759828,Monumental house in Jordaan garden direct on canal,69411351,EJ&Yv,,Centrum-West,52.37242254451507,4.876048829799696,Entire home/apt,186,3,17,2017-02-13,1.58,1,0
5518097,Luxury  apartment in the center,21178470,Elly,,Centrum-West,52.372736332597775,4.896766252839194,Entire home/apt,410,2,7,2017-02-26,0.29,2,325
5909332,Modern large Loft at the Canal,5982717,Sebo,,Centrum-West,52.37843983465479,4.8925819531301045,Entire home/apt,165,4,2,2016-05-08,0.09,1,0
15277275,Pretty City Center Town House in Top Center,84237660,Sanna,,Centrum-West,52.37270958479699,4.890008615988044,Entire home/apt,250,2,11,2017-03-19,2.34,1,97
16216231,Best Place and Location!,61121095,Yasin,,Centrum-West,52.37809884948253,4.895268412049052,Private room,150,1,0,,,4,88
4727758,Romantic Stay on super spot in Center A'Dam !,24414973,Chiara & Family,,Centrum-West,52.36740117555894,4.890193087705361,Private room,135,2,93,2016-11-20,3.82,1,226
17823044,luxurious & quiet stay in middle of center + bath,39113987,BnB-Beheer,,Centrum-West,52.3774165305364,4.892145086934329,Entire home/apt,150,2,0,,,6,8
308009,Large penthouse in the old centre,1584803,Chris,,Centrum-West,52.37330776275365,4.880276915519174,Entire home/apt,175,14,4,2015-05-10,0.09,1,91
3289842,Sweet & Central Canal House Attic ,6062970,Lisa,,Centrum-West,52.376657896879685,4.902627942531724,Entire home/apt,90,2,11,2016-09-27,0.34,1,0
17183985,"1 BR apartment in NIGHTLIFE area, Amsterdam CENTER",115480894,Rick,,Centrum-West,52.36650921941389,4.893727165186456,Entire home/apt,150,3,0,,,4,1
2411459,Canalhouse 17e century centre ,1487971,Hanneke,,Centrum-West,52.374311812018306,4.893197854510424,Entire home/apt,245,3,16,2017-01-02,0.54,1,138
3423633,Modern & hip apartment Dam Square,6941182,Susanne,,Centrum-West,52.37589263172266,4.894552480085911,Entire home/apt,105,21,0,,,1,0
15023494,Perfect & charismatic location and apartment!,21309936,Lucas,,Centrum-West,52.372987151796934,4.894472000783264,Private room,119,3,5,2017-03-28,0.79,1,319
3027028,Amazing apartment with lovely view,1400639,Patrick,,Centrum-West,52.376205389193125,4.878413381342952,Entire home/apt,129,3,10,2017-03-18,0.60,1,18
2469968,Spacious 180m2 apartment in Jordaan,682801,Cesar & Floortje,,Centrum-West,52.382299464825884,4.882014716660068,Entire home/apt,463,2,16,2016-05-04,0.43,1,167
12597756,Marnix Classic: Group Getaway! (3),68338234,Lin,,Centrum-West,52.36657977339921,4.878521894529203,Entire home/apt,299,2,12,2017-03-15,1.13,8,222
9144333,Stylish Apartment- Heart of A'dam,47611346,Klaas,,Centrum-West,52.371907381252484,4.880988432996242,Entire home/apt,159,3,25,2017-02-11,1.52,1,0
17022326,"appartement center, 5 min station",114167981,J,,Centrum-West,52.37750910660609,4.894080509912828,Entire home/apt,100,2,7,2017-03-31,4.20,1,82
8269891,Cosy and stylish app. (9 str. area),560401,Aldegonda,,Centrum-West,52.37131062956205,4.8863725562939555,Entire home/apt,195,2,4,2017-03-22,0.29,1,9
2696109,NEW! Cozy House in center,13799832,Jochem,,Centrum-West,52.37313397834532,4.882259802655673,Entire home/apt,375,3,44,2017-03-12,1.23,1,276
12598630,Marnix Design: Downtown Dream (1),68338234,Lin,,Centrum-West,52.36681552788655,4.879478836613559,Entire home/apt,299,2,23,2017-03-15,2.59,8,212
13093994,Room in heart of Amsterdam,71719800,Beat,,Centrum-West,52.37462250225325,4.899207715811355,Private room,100,1,6,2016-08-07,0.61,1,0
15277323,Cozy loft Amsterdam canals,7844285,Manon,,Centrum-West,52.371768448206794,4.879702961814418,Entire home/apt,210,2,1,2016-10-22,0.18,1,359
1184501,New luxury city centre Apartment,6478832,Esther,,Centrum-West,52.38514756007888,4.887133032866342,Entire home/apt,130,4,14,2016-12-31,0.31,1,230
2804012,Living in a canal house,14343178,Hendrik,,Centrum-West,52.37223818853199,4.896928199327401,Entire home/apt,95,2,63,2017-03-13,1.81,1,5
9249719,DutchStay Haven Apartment,41042925,Dario,,Centrum-West,52.37219830694015,4.899528378698383,Entire home/apt,320,3,0,,,7,235
17123659,Unforgetable boat experience in Amsterdam Centrum,115057862,Seba,,Centrum-West,52.38167156712336,4.900275320100517,Entire home/apt,81,1,3,2017-03-14,3,2,22
632434,Casa Don Mateo,3146203,Mattheus,,Centrum-West,52.37051798862794,4.889985942886485,Entire home/apt,125,5,21,2015-08-13,0.38,1,0
11447837,Light and Bright Stylish Apartment,60029903,Annabel,,Centrum-West,52.37300698909936,4.875883774364534,Entire home/apt,145,2,4,2017-02-15,0.33,1,313
17473340,** Long term stay in bright monumental attic! **,2443995,Liset,,Centrum-West,52.37383102570014,4.879301025116711,Entire home/apt,125,14,0,,,1,90
17277374,Modern and Stylish app in the city centre!,65859990,Martijn,,Centrum-West,52.38253341933716,4.88813278621809,Entire home/apt,105,2,3,2017-03-26,2.14,25,3
384909,"Central Loft, Great Rooftop Terrace",1927004,Lisanne,,Centrum-West,52.373928142075776,4.877930682506857,Entire home/apt,189,2,80,2017-03-27,1.32,1,28
13054669,Lovely canal view design apartment 100m2,4251722,Anouc,,Centrum-West,52.36654369249995,4.885761370313301,Entire home/apt,125,1,18,2017-03-05,1.74,1,9
16208146,Amazing private apartment in the City Centre,105879755,Alexander,,Centrum-West,52.36630609252649,4.881066863904105,Entire home/apt,210,7,3,2017-03-13,1.50,1,33
17615144,"Jordaan House II, local neighborhood!!!",84449589,Christiaan,,Centrum-West,52.38001741964779,4.885131311573647,Entire home/apt,149,7,0,,,15,308
592326,Lovely Canal House for Young Couple,2395904,Lidewij,,Centrum-West,52.375048448539154,4.901054422581836,Entire home/apt,93,3,2,2016-07-31,0.11,1,0
16494667,"Central location in popular ""9 Streets"" area",103949642,Rob,,Centrum-West,52.370615973421124,4.8838503363641435,Entire home/apt,260,2,0,,,1,21
608432,Sleep at Amy's B'n'B Blue Room,3015785,Gordon And Amy,,Centrum-West,52.38314586003287,4.8873181653652535,Private room,55,2,293,2017-03-18,5.20,2,129
7551635,Jordaan Apt. with Westerkerk view,39578586,Mark,,Centrum-West,52.37737238202759,4.884293148188826,Entire home/apt,182,3,2,2016-07-11,0.11,1,0
15119135,Cozy houseboat in quiet area of the centre,95814820,Philippine,,Centrum-West,52.384888461949835,4.886715267951852,Entire home/apt,120,2,3,2016-12-01,0.53,1,2
14627497,Luxurious canal apartment Amsterdam,90805106,Ge,,Centrum-West,52.375963572624826,4.887500550262412,Entire home/apt,180,2,22,2017-03-26,3.28,1,32
13086175,Studio in the heart of Amsterdam,67005410,Feliciano,,Centrum-West,52.37326076044053,4.898611928682372,Private room,195,1,4,2017-02-07,0.37,15,346
13477471,Beautiful Apartment Jordaan,77107232,Dwight,,Centrum-West,52.375494173165514,4.88264104200437,Entire home/apt,2100,30,1,2016-07-31,0.12,1,60
11246802,Top floor appartment,58669454,Olivier,,Centrum-West,52.370753184846855,4.893768596868725,Entire home/apt,150,3,1,2016-03-12,0.08,1,0
14174369,New Side Loft in Heart of City,11969034,Raul,,Centrum-West,52.377868036252536,4.895219687774306,Private room,130,5,22,2017-03-26,2.80,11,34
4737169,Red Light Bed and Breaskfast,24455880,Domenico,,Centrum-West,52.373172706434275,4.899467336799248,Private room,185,1,58,2017-03-30,2.16,1,180
16235122,Cozy and light apartment (with christmas tree!),6418831,Caroline,,Centrum-West,52.381283824881095,4.8855469089829295,Entire home/apt,101,1,4,2017-01-06,1.26,1,0
8860752,Amsterdam Jordaan spacious loft,46385769,Hans,,Centrum-West,52.378747429603735,4.883899343737693,Entire home/apt,85,3,18,2016-03-29,1.14,1,91
2148498,Lovely houseboat in the centre of A,10965649,Yuri,,Centrum-West,52.379094819349106,4.881528096527777,Entire home/apt,189,2,45,2017-03-30,1.29,2,4
2836610,Wonderfull 2 Floor appartement,14510587,Ben,,Centrum-West,52.379088644151174,4.897292853746588,Entire home/apt,159,3,27,2017-03-05,0.76,1,265
866867,Townhouse on the Amstel,4555726,Valy,,Centrum-West,52.366513119992945,4.894968028484322,Entire home/apt,160,3,225,2017-03-29,4.72,2,91
13967764,Beautiful comfy apartment in the Jordaan,66822,Jasmijn,,Centrum-West,52.38128510474669,4.884524149039072,Entire home/apt,125,2,5,2017-03-12,0.99,1,11
10799221,Charming Apartment in the Jordaan,13845445,Jasper,,Centrum-West,52.38098309316174,4.882176679191346,Entire home/apt,175,2,1,2017-03-12,0.91,1,3
13092978,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37354714289977,4.898366141078012,Private room,120,1,24,2017-03-24,2.31,15,315
13384276,beautiful apartment in Central Amsterdam,76085905,Sietske,,Centrum-West,52.38165892259805,4.883638572240657,Entire home/apt,140,2,2,2016-10-22,0.36,1,0
17185363,Jordaan luxury canal apartment,913437,Yael,,Centrum-West,52.374170809920294,4.891570224364363,Entire home/apt,240,3,5,2017-03-27,5,7,150
14829679,"""The Morgenster""a Fabulous Boathouse Jordaan area",8606323,Juul En Michel,,Centrum-West,52.382430163994606,4.880950035359311,Entire home/apt,250,2,13,2017-03-26,1.98,2,214
13748333,Apartment at Red Light district!!,80525050,Armin,,Centrum-West,52.374039781412364,4.90040521350857,Entire home/apt,120,2,3,2017-03-19,0.97,1,37
14398086,A little  Palace behind the Palace!,24335615,Aafje,,Centrum-West,52.374052818188204,4.890571016171839,Entire home/apt,299,2,8,2017-03-26,1.04,1,12
13906562,Light apartment with canal view in city centre,7402401,Kristan,,Centrum-West,52.370754322516035,4.877099090019003,Entire home/apt,195,2,10,2017-01-08,1.21,1,0
13742712,Canal View Superior Suite by Vera,80462092,Israel,,Centrum-West,52.36981531853646,4.886566317559446,Private room,200,2,6,2017-03-12,0.68,4,161
15038140,Amazing houseboat in Amsterdam city center,2809810,Maarten,,Centrum-West,52.380977493626986,4.887351893713248,Entire home/apt,349,3,12,2017-03-10,2.24,1,297
3357259,Karakteristiek Amsterdams Huis,16940497,Chris,,Centrum-West,52.38542127320415,4.8848741106286075,Entire home/apt,210,2,9,2015-08-17,0.27,1,0
4831179,Cosy apartment Jordaan with balcony,16742032,Marianne,,Centrum-West,52.374923282008155,4.880562338689619,Entire home/apt,175,2,17,2017-01-02,0.62,1,0
12396100,HUGE (130m2) APT with ROOF TERRACE,67025916,Ellen And Tom,,Centrum-West,52.38666590694685,4.89098553213775,Entire home/apt,199,2,15,2016-09-11,1.57,1,101
11755877,"Quiet, near Anne Frank house & the Dam square",1324659,Femke (Host My Home),,Centrum-West,52.373811656414674,4.88241157010059,Entire home/apt,150,3,6,2016-12-11,0.61,10,2
15047605,"Warm atmosphere, unique spot @ Prinseneiland",95090781,Jeroen & Marijje,,Centrum-West,52.38554727203684,4.887876880802846,Entire home/apt,180,5,0,,,1,18
2765249,FANTASTIC CANAL VIEW APT ❤️of AMS,2679971,Linda,,Centrum-West,52.3790447166135,4.8948291737711305,Entire home/apt,250,2,59,2016-05-31,1.69,1,0
9083550,Classical Amsterdam Channel House,10156840,Philippine,,Centrum-West,52.3750040001175,4.879188374121892,Entire home/apt,275,2,5,2016-11-20,0.85,1,0
8079259,Luxurious canal apartment,3580802,Bas,,Centrum-West,52.38694737346623,4.8863207321424715,Private room,125,3,29,2017-03-20,1.92,1,213
13053350,Spacious Luxury Studio Oudezijds,517215,Niels En Viv (Welcome Back),,Centrum-West,52.370703493768545,4.897673204169312,Entire home/apt,130,3,4,2017-02-19,0.40,50,0
14462366,Light / Quiet apartment in Amsterdam city centre,22847584,Clemens,,Centrum-West,52.3727771912108,4.882084640210763,Entire home/apt,209,3,11,2017-02-26,1.47,1,67
7713387,NEW - Romantic house with terrace,9118959,Anne,,Centrum-West,52.38530832741465,4.883535229881847,Entire home/apt,125,2,11,2017-01-16,0.56,1,6
13744019,Deluxe Roof Terrace Room in Canal House by Vera,80462092,Israel,,Centrum-West,52.36986897486356,4.8864977130528615,Private room,125,2,26,2016-10-28,2.90,4,95
6791088,Sleep in the heart of the Jordaan!,1013907,Miren,,Centrum-West,52.378913528326045,4.884973491370928,Entire home/apt,150,3,9,2017-01-02,0.73,1,0
2050115,Cosy canal house in Amsterdam!!,10497529,Thomas,,Centrum-West,52.376309320532584,4.887678699906604,Entire home/apt,130,3,12,2015-01-03,0.34,1,0
2960781,Central Design Appartment,12311194,Erik,,Centrum-West,52.37258759451882,4.896396676998751,Entire home/apt,250,2,30,2017-03-27,0.91,1,120
15214127,Small apartment in the Jordaan - Amsterdam centre,12392393,Jurry,,Centrum-West,52.37647945446153,4.877454784516965,Entire home/apt,120,3,2,2016-10-24,0.34,1,91
6297430,The Studio,13941331,Mark,,Centrum-West,52.38579013107434,4.891484802055974,Entire home/apt,100,2,65,2017-03-19,2.90,1,40
1132591,Stylish design apartment in center!,6212648,Monique,,Centrum-West,52.383253476555026,4.887994453012862,Entire home/apt,169,3,35,2017-01-01,0.82,1,58
3093087,Spacious and modern 2BEDR apartment,15547246,Lonneke,,Centrum-West,52.37307780314788,4.876487975866002,Entire home/apt,170,1,10,2015-03-08,0.29,1,0
17839983,"Modern, Light and Spacious APT || City Centre!",65859990,Martijn,,Centrum-West,52.374304362788685,4.898338834657428,Entire home/apt,219,2,1,2017-03-29,1,25,22
17674838,Beautiful apartment,16461400,Aniek,,Centrum-West,52.36925793649268,4.888694786560071,Entire home/apt,125,3,1,2017-03-13,1,1,242
9986292,Amazing Studio@Canal-Prinsengracht,8548187,Stefano,,Centrum-West,52.3689150716276,4.8811928632505674,Entire home/apt,95,1,26,2017-03-06,1.68,1,43
11651104,Lovely app in centre on Dam Square,51302984,Nanda,,Centrum-West,52.37259087287055,4.8894547138737305,Entire home/apt,55,2,46,2017-03-01,3.60,1,31
12661325,Pleasant Apt IN CITY CENTER!,68388720,Jan,,Centrum-West,52.372847367325285,4.890745681099913,Entire home/apt,159,2,0,,,1,0
14098332,Great apartment in the Jordaan area,3173916,Roni,,Centrum-West,52.37810225465972,4.884583346606927,Entire home/apt,130,3,4,2016-09-29,0.59,4,1
15544303,Amazing room in centre Amsterdam,100020261,Charon,,Centrum-West,52.37474999586928,4.891584849980866,Private room,300,1,1,2016-10-18,0.18,1,90
8521824,Rooftop life: light and spacious in 'De Jordaan',44871316,Theta,,Centrum-West,52.379998460673406,4.883172690350138,Private room,150,1,1,2016-07-11,0.11,2,0
15316822,Perfect central apartment Amsterdam,37863324,Sven,,Centrum-West,52.385639424054396,4.884115256731682,Entire home/apt,92,2,9,2017-03-12,1.61,1,32
12334927,Beautiful apartment in 'Jordaan',14048622,Coen,,Centrum-West,52.37974442818038,4.88412805781635,Entire home/apt,165,2,4,2016-09-15,0.36,1,59
15054676,Jordaan apartment with roof terrace (70m2/750sqft),95158280,Diana & Otto,,Centrum-West,52.37538021979054,4.879803614180144,Entire home/apt,190,5,2,2016-10-02,0.31,1,23
1580186,Houseboat on Prinsengracht Jordaan,8405599,Hans,,Centrum-West,52.37937636126867,4.887346806682998,Entire home/apt,175,2,75,2017-03-25,1.76,1,1
17413930,luxurious & quiet stay in middle of center + bath,34818402,BnB-Beheer,,Centrum-West,52.3786709621428,4.891121719843458,Entire home/apt,150,2,3,2017-03-24,3,5,6
2438947, downtown app (105 sqm/950 sqft),11518012,Dirk J,,Centrum-West,52.377678106681365,4.890779028706643,Entire home/apt,110,10,9,2017-03-04,0.29,1,110
2388990,Canals-View-Short Stay,12203707,Maria-Alexandra,,Centrum-West,52.366851328851084,4.882141977887447,Private room,250,3,11,2014-11-22,0.31,3,2
13346972,"Modern apartment, Jordaan, beautiful canal, quiet",75636573,Wijnand,,Centrum-West,52.37218779015239,4.88053512292865,Entire home/apt,100,7,1,2016-06-27,0.11,1,0
17582725,Colourful apartment in the Jordaan,7883754,Sophie,,Centrum-West,52.370710992321364,4.876097630839165,Entire home/apt,137,5,2,2017-03-30,2,1,1
13808602,Spacious Apartment in the Historic Jordaan!,683291,Tom & Colleen,,Centrum-West,52.374883759083666,4.88038649357048,Entire home/apt,130,2,1,2016-09-10,0.15,1,0
