id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10988680,"Simple, new, clean accommodation",2448592,Georgy,,Mission,37.7541839478958,-122.4065137873994,Private room,49,1,1,2016-02-23,0.07,1,0
8053481,Spacious 2BR/2BATH w/Shared Kitchen,14419919,David & Barbara,,Mission,37.75416620694072,-122.42153361123903,Entire home/apt,220,3,9,2016-07-27,0.49,1,45
14011173,Private room - Victorian House in the Mission,4901696,Donald,,Mission,37.758505841987684,-122.40615234615572,Private room,100,7,2,2016-08-27,0.27,3,0
16142131,Spacious 1BR in the Mission District,50491424,Avishai,,Mission,37.75654875319113,-122.42202512272395,Entire home/apt,117,4,2,2017-03-06,0.48,1,0
9080622,Edwardian flat in heart of Mission,46158576,Cindy,,Mission,37.76005055162609,-122.42135244186619,Private room,200,2,0,,,1,0
936209,Sunny Room w/Roofdeck @Dolores Park,1124557,Hannah,,Mission,37.759494875174084,-122.42487369983884,Private room,162,2,63,2017-02-19,1.27,1,352
7048973,Boutique Condo in the Mission,3990472,Dana,,Mission,37.76099686978345,-122.41312370743405,Entire home/apt,230,2,7,2016-08-13,0.35,1,231
7998215,Pretty & Relaxing Bedroom with Bathroom,21235706,Stephanie & Tom,,Mission,37.75054282250833,-122.41655854238532,Private room,173,1,50,2017-03-29,2.56,2,332
12815115,Spacious Mission Condo,22537583,Anna,,Mission,37.75628817825092,-122.40873765927407,Entire home/apt,600,1,0,,,2,0
10406646,Bright Skylight-Filled 2 Bedroom in the Mission,338939,Joyce,,Mission,37.757246417145325,-122.40931471446184,Entire home/apt,250,2,41,2017-02-18,2.77,3,15
4558566,Charming Mission Victorian 3bd/2ba,1937186,Omar,,Mission,37.74932934983145,-122.41079246439557,Entire home/apt,300,3,23,2017-01-09,0.83,2,128
2771688,2B Central Mission District,14168367,Mando,,Mission,37.75135310287518,-122.41765884005434,Entire home/apt,189,30,132,2017-03-19,3.67,1,355
5020057,Sunny garden room on 24th,401938,Brooke,,Mission,37.751992462976204,-122.40421045324041,Private room,130,2,115,2017-03-18,4.36,1,328
15151013,"Live/Work Tech Space #1 - Mission, SF",31923647,Alexandre,,Mission,37.76142933262309,-122.41935005071524,Private room,90,2,0,,,1,0
4925354,Mission: Small Room in a Great Flat,1431508,Scott,,Mission,37.766520788195436,-122.4246600892409,Private room,95,1,66,2017-03-14,3.11,4,220
13863669,Charming house in the Mission,155839,Austin,,Mission,37.7599551383521,-122.42410641814496,Entire home/apt,325,2,16,2016-11-19,1.95,1,54
5394755,"Private Room, Large House Mission",27964266,Dominic,,Mission,37.758701665232124,-122.42124003051889,Private room,119,3,65,2017-03-26,3.43,3,302
8861480,Cozy & Central Mission Apt,36226893,Jeff,,Mission,37.76147948623888,-122.41571353188468,Private room,134,3,3,2016-08-01,0.17,1,273
14139656,Spacious Sun-Drenched Beauty Near Dolores Park,9151990,Roxy,,Mission,37.75939066340097,-122.42116735753424,Entire home/apt,490,2,10,2017-03-19,1.20,2,43
7802522,Cozy Bedroom in Mission District,3499519,Cristine + Will,,Mission,37.749617823996026,-122.41813141973981,Private room,140,1,4,2015-10-20,0.21,1,365
15470227,1 BR Cottage Close to Mission Awesomeness,487372,Rachel,,Mission,37.759585813647796,-122.41000109683404,Entire home/apt,185,2,7,2017-04-01,1.40,1,30
10756717,"Bright, spacious Mission flat",32165870,Ty,,Mission,37.75560550525029,-122.40671929926322,Entire home/apt,550,3,0,,,1,0
1117756,San Francisco Mission Hideout,6135190,Judith,,Mission,37.75052129599319,-122.40735678108761,Private room,113,2,293,2017-03-27,6.22,1,286
17588923,Top Floor Mission Dolores Private Bedroom,551394,Josh,,Mission,37.76832742785573,-122.42505707071774,Private room,115,1,0,,,4,83
7228772,Bright & Beautiful Apartment,17368341,Shane,,Mission,37.768887191674914,-122.42405987916307,Entire home/apt,155,1,12,2016-05-29,0.57,1,0
15501322,Cozy and spacious room in a great location,5740322,Brendan,,Mission,37.7513430565728,-122.42265006283215,Private room,45,10,0,,,1,0
4624467,"GorgeousVictorian Rm, TrendyMission",1502207,Yaella,,Mission,37.755069551371655,-122.41681709924057,Private room,169,2,12,2016-11-18,0.53,2,365
856123,Mission Penthouse Master Suite,16382,Mark,,Mission,37.76220649847767,-122.41989540417708,Private room,186,28,29,2017-02-20,0.66,2,90
9490490,Fabulous Mission Apt. Very Private,48961311,William,,Mission,37.75385200146517,-122.41115766043127,Private room,77,1,3,2015-11-29,0.18,1,0
865873,"Huge Modern 2BR Apartment, Close to Everything",2238981,Lenza,,Mission,37.76251893043086,-122.42428458725807,Entire home/apt,250,5,10,2017-01-23,0.30,3,68
6834158,Cute spot in the Mission,5792346,Raymund,,Mission,37.76531006688854,-122.42469052470317,Entire home/apt,235,1,10,2015-11-02,0.46,1,0
13846498,1BR Private Room in Spacious Victorian Home!,17724381,Emily,,Mission,37.76362665987909,-122.42538534156691,Private room,80,1,2,2016-08-01,0.23,2,0
1101403,"2b/2b modern condo, super location",2335495,Hao,,Mission,37.768140604349085,-122.42536756459259,Entire home/apt,300,2,22,2017-02-12,0.50,2,0
15566812,Spacious Mission 1-BR,1283283,Andrew,,Mission,37.758667648515726,-122.42387997289718,Entire home/apt,200,7,1,2017-01-07,0.22,1,19
16173016,Beautiful one bedroom Retreat - Mission District,105578739,Elizabeth,,Mission,37.7614820537443,-122.40925392305105,Entire home/apt,200,1,4,2017-03-19,1.60,1,250
63405,Private Studio in Mission,142882,Jessica And Sebouh,,Mission,37.75399608902932,-122.41770632143597,Entire home/apt,125,2,138,2017-03-18,1.89,5,322
16857004,Private room in beautiful Mission apartment,103572347,Sarah,,Mission,37.75328433021465,-122.41185789807965,Private room,40,15,0,,,1,0
11011745,Superbowl Apt. near Frway and Bart!,4643433,Christina,,Mission,37.7502826091409,-122.41561941732043,Entire home/apt,500,1,0,,,2,0
17697262,Twin Beds in Prime Central Location,4856574,Jeff & Mia,,Mission,37.758131816496665,-122.41411774554673,Private room,79,1,3,2017-03-27,3,5,0
13043340,Mission Studio in the Perfect Location,842558,Michael,,Mission,37.75754497349558,-122.42012521957733,Entire home/apt,115,5,5,2016-07-06,0.47,1,0
2049672,SF Mission Dolores Home,7141098,Joanne,,Mission,37.76249604814942,-122.42260295756658,Entire home/apt,575,4,11,2017-02-20,0.33,1,67
16272594,Private Room in Beautiful Apartment,10118743,Hugh,,Mission,37.75804240295867,-122.4211010638363,Private room,65,2,7,2017-01-13,1.91,2,57
10947787,Mission House w Roof Deck / Yard,547446,Andrew,,Mission,37.75788359494436,-122.40753054788262,Entire home/apt,2000,1,0,,,1,0
15873936,Sweet Mission Room,102916071,Emma,,Mission,37.75456441477415,-122.41252638760093,Private room,51,9,1,2016-11-11,0.21,1,0
11259062,Tiny Urban Cottage,58762070,Marci,,Mission,37.75239754472986,-122.4244804001435,Entire home/apt,159,1,30,2017-03-31,3.52,2,328
7163038,Sunlit and modern apartment in SOMA,19739829,Akhil,,Mission,37.76911000754381,-122.41193446152617,Private room,120,1,1,2015-07-07,0.05,1,0
4533440,Comfortable Room in Artistic Condo,18818082,Antigone,,Mission,37.76862344492925,-122.42443655528706,Private room,100,3,72,2017-02-17,2.71,2,300
14011529,Bright studio in the HEART OF THE MISSION,61907533,Michael,,Mission,37.760662031470986,-122.4208267688101,Shared room,50,1,1,2016-07-16,0.11,1,0
3379430,WEEKEND ROOM IN THE MISSION ,17040707,Hannah,,Mission,37.75826017666809,-122.40833040110529,Private room,80,1,1,2014-07-22,0.03,4,0
8029798,"Clean, cozy, and spacious apartment",14789797,Lakshman,,Mission,37.755961358466145,-122.40953015706769,Private room,75,1,2,2015-10-13,0.10,1,0
1623609,Private suite - in vibrant Mission,8633891,Ingrid,,Mission,37.75942336176793,-122.407542379533,Private room,155,3,132,2017-01-23,3.17,1,86
16324639,Heart of the Mission New Cozy Charmer,625125,Zack,,Mission,37.75993231387472,-122.4213666919081,Entire home/apt,250,3,4,2017-03-25,1.29,1,0
17501306,Quaint bedroom in the heart of SF,117725469,Charlotte,,Mission,37.77021194835183,-122.42289864996941,Private room,55,1,8,2017-03-21,7.50,1,0
591431,Big Victorian home in ♥ of Mission,727246,Erika,,Mission,37.75065685054285,-122.4234918406435,Entire home/apt,450,3,9,2016-07-02,0.25,2,26
9351735,Your Bright & Spacious Mission home,48409538,Philippe,,Mission,37.74944921910473,-122.40955555582333,Entire home/apt,250,2,45,2016-09-18,2.68,1,79
1962559,Comfy & quiet. Awesome location,10141045,Sylviane & Nicolas,,Mission,37.75375109050484,-122.42520109079176,Entire home/apt,150,2,1,2013-12-30,0.03,1,0
6926901,Victorian in the heart of Mission,1539714,Fred,,Mission,37.756415424257035,-122.41285126596114,Entire home/apt,300,2,21,2017-02-23,0.98,1,96
12366392,Spacious & sunny 1br apartment,4328064,Selene,,Mission,37.76772248809533,-122.4221520406975,Entire home/apt,170,2,4,2017-01-26,0.37,2,0
5943416,Noe Valley/Mission Studio,5212146,Maggy,,Mission,37.75151485225926,-122.42450179888883,Entire home/apt,190,2,1,2015-09-07,0.05,1,237
1339473,Heart of the Mission!,7263779,Jason,,Mission,37.754400534358474,-122.41250701086649,Entire home/apt,230,6,29,2017-02-14,0.89,1,343
10940485,Room in Valencia Flat,6493976,Kaitlyn,,Mission,37.75309746814996,-122.41996790277354,Private room,115,1,25,2016-12-14,1.85,3,1
10792779,Sunny & Modern Mission Gem,168419,Michele,,Mission,37.7578040498004,-122.42144344598648,Private room,95,3,6,2016-09-06,0.45,2,15
5414237,A Sunshine Lit Double Suite,1717531,Robert,,Mission,37.749702347860264,-122.40663746861225,Private room,90,2,31,2016-10-06,1.36,4,336
6954332,Beautiful Room w/ Bay Window in the Mission!,1431508,Scott,,Mission,37.76645744817737,-122.42535429433488,Private room,95,3,11,2017-03-15,0.60,4,228
10809367,Nice Mission Apartment Walk to BART,8418454,Evan,,Mission,37.750897616344716,-122.4148136404558,Entire home/apt,350,1,0,,,1,0
815123,Cozy studio in the Mission,1000809,Bruno,,Mission,37.75110864696127,-122.41873225693658,Entire home/apt,130,7,8,2017-02-14,0.36,1,9
1388523,Mission Dolores Noe Valley Studio,549522,Steve & Debbie,,Mission,37.75526257806803,-122.42496642217908,Entire home/apt,4000,3,40,2016-07-21,0.91,2,362
765914,"Gorgeous Mission Loft, Great Light!",4038852,Garry,,Mission,37.75691788872127,-122.41116436354287,Entire home/apt,349,7,20,2017-02-24,0.38,1,365
225205,Private Mission Room Near Valencia,1172942,Chris,,Mission,37.76096715422161,-122.42313045777621,Private room,115,2,231,2017-03-19,3.43,1,55
6795192,Sunny two-bedroom in vibrant Mission District,1971086,Seth,,Mission,37.758493711341174,-122.41579986838197,Entire home/apt,170,7,3,2016-02-20,0.19,1,56
5775177,Modern Mission Apt. w/ Private Bath,21025714,Jonathan,,Mission,37.7482540379814,-122.41768159134365,Private room,115,1,12,2017-01-01,0.79,1,347
8907289,2-Room Suite in Vibrant Mission,6664188,Lindy,,Mission,37.75267808399354,-122.4075329340006,Private room,133,1,97,2017-03-31,6.08,2,67
13953008,Large 1bd condo in Mission Dolores!,20120639,Ryan,,Mission,37.76455720635689,-122.4239801424316,Entire home/apt,232,2,18,2016-11-12,2.07,1,0
16232349,Cozy Mission apt,71684588,Ella,,Mission,37.75158800248462,-122.41876952844464,Entire home/apt,100,2,0,,,1,16
8384398,cozy apartment in the Mission,699034,Alejandra,,Mission,37.756184176195006,-122.42144703721623,Entire home/apt,200,1,23,2017-01-02,1.48,1,4
223213,Sunny condo - Mission District,1094844,Cynthia,,Mission,37.756988702134436,-122.40856377104949,Entire home/apt,450,2,0,,,2,363
16363397,Private BDRM/BA in trendy SF Apt w/360 views!,22477186,Monique,,Mission,37.763135870588805,-122.40796537118396,Private room,80,1,2,2017-03-20,1.71,1,8
5468024,"large, comfy br in fun neighborhood",17345800,Steve,,Mission,37.74907405042183,-122.4124016369946,Private room,99,1,88,2016-02-08,3.47,2,0
1356129,Private Garden Room in Victorian Home!,7361147,Noah,,Mission,37.750835474194346,-122.42341140070398,Entire home/apt,145,2,133,2017-03-21,3.16,1,49
10710892,Sunny Modern Mission Dolores Condo,168419,Michele,,Mission,37.75857822017914,-122.4222351116977,Entire home/apt,215,3,3,2016-05-15,0.22,2,0
16178751,"Private, Quiet Apartment in Heart of the Mission",3470491,Andrew,,Mission,37.7591334594544,-122.41967552985781,Entire home/apt,185,2,5,2017-03-21,1.92,1,13
15097007,Room in a lovely flat,8957462,Kyle,,Mission,37.75746793053055,-122.41259473911285,Private room,350,4,0,,,1,89
16351934,Queen bedroom in gorgeous bright Dolores luxury,9151990,Roxy,,Mission,37.761718866629494,-122.42348307335551,Private room,175,1,10,2017-03-24,3.66,2,12
8564563,Comfy Classic Victorian - 2 BR,944215,Taylor,,Mission,37.76867194338203,-122.41785764787078,Entire home/apt,165,2,22,2017-03-26,1.43,1,0
6852699,Spacious 1 BDR apt by Dolores Park,3786490,Danielle,,Mission,37.7637954837298,-122.42544795181182,Entire home/apt,149,1,23,2017-02-16,1.08,1,0
6336315,Edwardian Condo Centrally Located,5836827,Robert,,Mission,37.77017333437953,-122.42157158108384,Entire home/apt,240,3,0,,,1,0
2074584,Clean and Modern Mission Cottage,301914,Autumn And Richie,,Mission,37.760252514271706,-122.4166306601792,Entire home/apt,206,3,123,2017-03-05,3.16,1,55
765739,Beautiful Mission Victorian Home,4037978,Ellen,,Mission,37.75104087180397,-122.41866580669888,Entire home/apt,575,4,7,2017-02-20,0.18,1,12
9525911,Private room in top Edwardian Flat,11245496,Masoud,,Mission,37.767645281454286,-122.4239504898658,Private room,120,1,14,2017-03-25,1.02,2,359
11650390,Heart of Mission District - Queen,61795741,Alex,,Mission,37.751226944487776,-122.4183757591578,Private room,74,2,1,2016-04-16,0.09,1,0
14773204,Luxury Streetside Apt Near Public Transportation,61995035,Pete And Ivan,,Mission,37.76667537769789,-122.41703248608896,Private room,105,2,36,2017-03-29,5.14,3,331
5470034,Small Room steps from Valencia,9639039,Joseph,,Mission,37.76054445686175,-122.42167598287213,Private room,59,2,110,2017-03-22,4.37,2,267
1814061,Modern luxury; Noe Valley pvt flat,820856,Dave,,Mission,37.75110161115565,-122.4241432414099,Entire home/apt,150,30,6,2017-01-31,0.15,1,282
2046807,Charming Private Studio in Mission,8898672,Kevin,,Mission,37.76045876082791,-122.41904380864376,Entire home/apt,149,5,78,2017-03-11,2.13,1,92
486950,Large room in Slick Victorian ,2409932,Ligia,,Mission,37.75311614759037,-122.4086314854194,Private room,100,4,0,,,1,0
592883,BEDROOM-f (July 31--->),1776403,Ken,,Mission,37.75731078288042,-122.40953726667053,Private room,75,1,19,2016-10-25,0.40,4,246
9350676,Mission District Artsy 1 BDRM,48528846,Veronica,,Mission,37.75174323831567,-122.41625259341328,Entire home/apt,299,3,1,2015-12-07,0.06,1,365
1093088,Mission/Castro one-bedroom suite,4586440,Lucas,,Mission,37.76777714069825,-122.42433816649047,Private room,68,4,160,2017-03-15,3.40,1,189
13725185,Bright Basement Apartment UNFURNISHED,11159971,Nina,,Mission,37.76121341212853,-122.40869073281905,Entire home/apt,99,2,0,,,2,6
2502127,Sunny Mission 2BD - Victorian house,7858275,Dan & Maya,,Mission,37.752971768051346,-122.4128058427703,Entire home/apt,211,2,37,2017-01-02,1.06,1,180
16231927,1-Br Mission (Near Dolores Park) - Holidays,21853180,Francis,,Mission,37.75833812822355,-122.42291278321207,Entire home/apt,125,2,7,2017-03-06,2.19,1,3
2043364,Cozy Full Apart with parking,8860615,Fathi,,Mission,37.760403286551565,-122.41550097420762,Entire home/apt,85,10,4,2015-10-29,0.15,1,0
2010572,SUNNY ROOM/PRIVATE BATH/LIVINGROOM!,2451969,Jeff,,Mission,37.757539546279,-122.41061280697222,Private room,97,3,33,2017-03-09,0.84,1,72
176092,Private Garden Artist Space,841810,Jim & Carolyn,,Mission,37.7527174181433,-122.4093400525747,Private room,117,3,234,2017-03-22,3.38,1,21
5107706,Lovely Place!,26393866,Matthews,,Mission,37.760593626586015,-122.41855322010663,Entire home/apt,500,1,0,,,1,0
10153977,Spacious room near Valencia St,10836848,Arif,,Mission,37.74851143557928,-122.41723306373365,Private room,65,2,1,2016-02-15,0.07,1,0
8105974,"Sunny&Quiet 2BDR loft, Top location",155250,Simone,,Mission,37.75842277948365,-122.41195979162421,Entire home/apt,318,3,7,2016-10-07,0.36,1,74
6974923,Great room in the heart of Mission,6760575,Tierney,,Mission,37.75996482415702,-122.41793937294557,Private room,150,1,0,,,1,0
9219530,Private room in heart of Mission,924770,Karan,,Mission,37.764031929422806,-122.42482252301028,Private room,75,3,3,2016-01-03,0.18,1,0
9884258,2 Lofted Beds in Community House!,3629778,Aly,,Mission,37.7496466322602,-122.41755255353752,Private room,100,1,3,2016-01-15,0.19,1,0
7400895,Chic Sunny Mission Apartment,3687072,Dima,,Mission,37.76945630705847,-122.42270333001511,Entire home/apt,285,3,12,2017-02-08,0.85,1,88
9448855,3 bedroom w Garden - Luxury Mission,48962963,Chris 2,,Mission,37.768299502922204,-122.42534313427879,Entire home/apt,375,3,0,,,1,0
7974287,Private Bedroom in Mission,1291421,Christian,,Mission,37.76447219656424,-122.41847796330207,Private room,89,3,2,2015-09-30,0.10,1,0
13622506,Modern Private Room with Bath,26899691,Bryce,,Mission,37.76896905583711,-122.41087555219188,Private room,150,2,31,2017-03-27,4.01,1,336
17316289,Beautiful and spacious house in the Mission,33770124,Jake,,Mission,37.759401801408245,-122.41813435362019,Private room,125,1,0,,,1,44
58756,Charming Apartment in the Mission District,281490,Ali,,Mission,37.75991582043104,-122.41912832515557,Private room,127,5,2,2016-10-30,0.03,1,0
1892956,"Cozy Room for One or Two, Great Neighborhood",9838978,Connie,,Mission,37.75446375931464,-122.42247582480317,Private room,75,3,46,2017-03-26,1.21,2,181
8973469,Classic SF Victorian in Noe/Mission,19780942,Barbara,,Mission,37.749845572806066,-122.42394280913163,Entire home/apt,1500,1,0,,,1,0
15150231,Stay in the heart of The Mission,10281286,Alexandra,,Mission,37.76144060062031,-122.42130178716856,Entire home/apt,139,1,2,2017-02-12,0.52,1,106
3695452,Cozy private bedroom in the Mission District,18820059,Katarzyna,,Mission,37.75327878626662,-122.41181023301824,Private room,69,1,2,2016-09-25,0.31,1,0
9481209,Cozy room in the Mission,40726633,Kwadwo (Kojo),,Mission,37.75017197320948,-122.41734003781868,Private room,65,1,4,2016-02-13,0.24,2,0
13085830,Private Room in Valencia Corridor (Mission),15426258,Brianna,,Mission,37.74936883470219,-122.42236639874248,Private room,110,1,2,2016-09-02,0.20,1,0
1403992,Cozy place near by Mission dolores ,7577333,Sugar,,Mission,37.76600670399875,-122.41833053687171,Entire home/apt,148,5,0,,,1,183
3419211,Exquisite top-floor flat in Mission,1916835,Jennifer,,Mission,37.7486691834411,-122.42139350770174,Entire home/apt,165,4,3,2015-11-20,0.09,1,0
273452,Mission/Castro Home Sweet SF Home!,1430537,Jameson,,Mission,37.76864954273474,-122.42456995952374,Entire home/apt,189,2,5,2013-03-31,0.08,1,261
5008402,Bedroom in the Heart of the Mission,2001524,John,,Mission,37.76601194276534,-122.42296852430363,Private room,150,2,6,2015-03-26,0.22,2,183
10586068,Sunny and Spacious Two Bdrm in 1895 Victorian Home,338939,Joyce,,Mission,37.75845745886824,-122.40866539981121,Entire home/apt,250,2,38,2017-03-23,2.64,3,12
13802791,Charming Victorian in the heart of the Mission,81181838,Daniel,,Mission,37.75792199649735,-122.41411823271535,Entire home/apt,250,3,23,2017-03-10,2.65,1,0
8213336,Private Bed & Bath in heart of SF,5054078,David,,Mission,37.75877364576977,-122.41081450478161,Private room,120,2,1,2015-09-18,0.05,1,0
2502368,Private Room in San Francisco's Mission District,12437454,Luis,,Mission,37.749791055472066,-122.408765535643,Private room,99,2,5,2015-05-24,0.14,1,347
7492644,Nice Apartment right in Mission,19712385,Crystal,,Mission,37.765730172796715,-122.42099756983772,Private room,158,7,1,2015-08-16,0.05,1,0
3079665,"Modern, Spacious, Prime Location ☃",2238981,Lenza,,Mission,37.760580015169914,-122.42540661068968,Private room,100,2,35,2017-01-25,1.01,3,64
470686,Private bath/Queen bdrm/Super Location,2335495,Hao,,Mission,37.767305597237254,-122.42542005611267,Private room,125,1,177,2017-03-19,3.03,2,33
3194136,Private Room - in Mission House,4901696,Donald,,Mission,37.75884750591211,-122.40594517990174,Private room,80,6,0,,,3,0
12906085,private room 12x10 ft heart of valencia st sf,62315747,Paul,,Mission,37.768454187969304,-122.42161720849201,Private room,69,1,13,2016-10-08,1.34,4,86
8597092,Lovely private bedroom in SF,32072396,Dianne,,Mission,37.756969622392965,-122.40764870587266,Private room,85,2,10,2017-03-26,0.56,1,12
1060442,Mission District Garden Cottage,3532666,Alexander & Justin,,Mission,37.74847016930762,-122.41723796017244,Entire home/apt,200,2,31,2017-01-01,0.72,2,235
6913294,Sunny Room in Beautiful Victorian,36229030,Benjamin,,Mission,37.75597989143414,-122.41525210098827,Private room,115,3,23,2016-09-19,1.06,1,54
9776134,Urban Edwardian in the Heart of SF,1491461,Andrea,,Mission,37.770379436464246,-122.42225238756077,Private room,95,3,6,2016-11-16,0.43,1,0
12266463,Designer's Nest in the Mission,8531927,Douglas,,Mission,37.76725835246395,-122.422394766065,Entire home/apt,194,30,27,2017-02-06,2.45,1,60
17574877,"BRAND NEW, bright and charming, Mission 1BD",39246487,Max,,Mission,37.76006537657266,-122.41865641971225,Entire home/apt,215,2,0,,,1,103
1928125,Tropical Oasis Home with Garden & Parking,27439,Linda,,Mission,37.75454376668443,-122.4111000501522,Entire home/apt,155,28,21,2017-01-03,0.51,1,167
9726878,Mission Victorian for Super Bowl,7214751,Bill,,Mission,37.754691243960124,-122.42265319176533,Entire home/apt,800,1,0,,,1,0
2304925,Private Room in the Mission District!,9106349,Bjorn,,Mission,37.752395887585685,-122.41294070334781,Private room,45,2,4,2017-02-12,0.11,1,0
212297,"Modern, bright, sexy Mission flat",681462,Jennifer,,Mission,37.76745760078517,-122.42323618841762,Private room,120,3,114,2017-03-11,1.98,1,340
11069241,Contemporary Mission Victorian,27622780,Jesse,,Mission,37.75796428693321,-122.4197255026003,Entire home/apt,150,2,3,2016-05-09,0.27,1,0
748256,Valencia Corridor Center Of It All!,516404,Michael And Yesica,,Mission,37.754953916712886,-122.41683090864036,Private room,110,1,383,2017-03-28,7.17,2,331
8088394,Beautiful Mission Apt. w/ Roofdeck,321927,Taylor,,Mission,37.76400671440146,-122.41752819907026,Entire home/apt,400,2,0,,,1,0
2557977,"Stunning Room in Mission Oasis, Walkers' Paradise",7649665,Eoin & Susie,,Mission,37.74991627625699,-122.40821731786096,Private room,135,3,79,2017-03-31,2.85,2,13
3985721,Mission bedroom close to BART,3308930,Peter,,Mission,37.752435168281046,-122.41520276856102,Private room,100,1,13,2016-04-24,0.43,1,0
13249335,[10min Moscone] Cozy Room with sunny deck,9757631,Natacha,,Mission,37.75219563996593,-122.41700613208887,Private room,100,3,3,2016-10-11,0.31,2,0
17791068,Cozy Cottage With Fire Pit In The Mission,14097697,Bryan,,Mission,37.75465228839647,-122.41017577137434,Entire home/apt,200,4,0,,,2,2
16673580,Charming Victorian in the Mission,7241833,James,,Mission,37.75767012192128,-122.41740785268004,Private room,70,2,6,2017-03-26,2.34,3,9
4500244,Sunny Sweet Mission Dolores Apartment,21195442,Elizabeth,,Mission,37.757423130842746,-122.42364935415071,Entire home/apt,145,4,9,2017-02-27,0.31,1,327
715543,Marie's sunny spacious Mission loft,3676663,Marie,,Mission,37.76374504788257,-122.41249756662354,Entire home/apt,180,3,4,2014-09-04,0.08,1,92
4926230,Two queen beds apartment,531091,Roberto,,Mission,37.757505083804006,-122.4235015477084,Entire home/apt,200,1,0,,,1,0
12905241,2 BR Eclectic Mission Loft,1314511,Umberto Dylan,,Mission,37.76173049475885,-122.42565789801458,Entire home/apt,1750,3,0,,,1,364
16117102,North Bernal /Mission Room for all,2824682,Mary,,Mission,37.75522798161711,-122.41791706217411,Private room,450,2,0,,,1,90
4295657,SF gorgeous top flat mission area,9350221,Carmen,,Mission,37.758863120790544,-122.42311600844863,Entire home/apt,300,5,7,2016-07-30,0.25,1,0
224579,Beautiful luxury house w/ Deck,1168946,Armelle,,Mission,37.75631936972899,-122.4047789531847,Entire home/apt,150,2,24,2017-03-11,0.36,2,289
3042598,Spacious studio available,15492585,Dori,,Mission,37.74852106249374,-122.4212581389498,Entire home/apt,126,3,22,2017-01-29,0.63,1,333
9465129,Lovely 2 bdrm in the Misson,10376346,Jillian,,Mission,37.75574132794264,-122.41155886684766,Entire home/apt,100,1,1,2015-11-19,0.06,1,0
7351575,Single bedroom in Dolores Park flat,12995524,Sara,,Mission,37.76012321138089,-122.42501966802364,Private room,99,3,10,2016-09-14,0.50,2,11
6600081,CLOUD 9: Bright-Modern-Super Clean :),75978,Del,,Mission,37.753004348441664,-122.40394296637496,Private room,85,5,94,2017-03-31,4.29,2,62
7679171,Pre-war Studio Apartment,31252780,Stephen,,Mission,37.7529874422779,-122.42424769734492,Entire home/apt,150,3,9,2016-09-17,0.46,1,0
4730033,2-Level Modern Apt Comfort in SOMA,14730448,Rufino,,Mission,37.770028878054724,-122.42371336582814,Entire home/apt,255,2,32,2017-03-26,1.28,1,252
13282475,"24th Mission District, quiet, new remodel",6167267,Chris,,Mission,37.75112586456496,-122.42306469440854,Entire home/apt,150,2,41,2017-03-24,4.33,2,121
9350318,Private bedroom in the Mission,23393252,Rajat,,Mission,37.754981914044706,-122.41936094361839,Private room,65,1,3,2015-11-23,0.18,1,0
10496718,Mission gem,54112668,Jane,,Mission,37.759926826396594,-122.40821104682553,Entire home/apt,300,3,0,,,1,0
9759420,Modern 4 Bed House in Sunny Mission,6548894,Carlos,,Mission,37.74905920738383,-122.41826659640104,Entire home/apt,700,5,3,2017-01-22,0.29,1,0
14756524,Cozy Victorian with fun roommates,26647424,Ankit,,Mission,37.76908890362389,-122.42398268582609,Shared room,34,15,0,,,2,0
6466197,Chic Mission Victorian 2 BR Flat,123429,Laura,,Mission,37.756951809913225,-122.41165157973926,Entire home/apt,240,4,45,2017-03-13,2.17,2,152
4614763,Modern Private Lair: Trendy Mission,75978,Del,,Mission,37.75300726990606,-122.4040496024233,Entire home/apt,175,3,180,2017-03-06,6.42,2,77
15346313,Modern 3 br smart home in the heart of the Mission,24910,Maria,,Mission,37.75646677903363,-122.41643910233668,Entire home/apt,275,4,12,2017-03-19,2.14,1,31
8670481,Designer Mission 3 BDRM Victorian,2608801,Jay,,Mission,37.75349384059353,-122.41958551663696,Entire home/apt,600,2,68,2017-03-29,3.90,1,62
15424616,Bunk near Dolores Park Mission Noe BART and more!,78278397,Michael,,Mission,37.75317765807936,-122.42449416779769,Shared room,42,30,16,2017-01-15,3.20,9,59
10136162,Modern Mission Apt in the BEST Area,471439,Marissa,,Mission,37.760528705878585,-122.40904365087789,Entire home/apt,225,3,0,,,1,0
7350876,Spacious room in Dolores Park flat,12995524,Sara,,Mission,37.76108383346007,-122.42557097957861,Private room,149,3,6,2016-05-16,0.30,2,11
4155983,Mission Oasis Private Room,7411045,Jaclyn,,Mission,37.768486908728065,-122.42066382229466,Private room,125,2,27,2017-03-27,0.88,2,331
17682872,~Spacious Single Room close to BART in Mission~,120430493,J,,Mission,37.749812069563404,-122.41509524867415,Private room,50,4,1,2017-03-26,1,1,9
10365512,21st Street,17309843,A,,Mission,37.75769931855369,-122.42005527100872,Entire home/apt,115,7,0,,,2,134
2665028,Luxury 1br loft   - 1400ft² ,13639675,Jon,,Mission,37.75781911137071,-122.41081244540335,Entire home/apt,165,20,17,2017-02-17,0.52,1,33
